name,id,text
Little Vine,OREar045O5KiG8P_8dePng,"I am so lucky to live right up the hill from Little Vine. They always have exactly what I want, and if I don't know what I want, they can help me figure it..."
Little Vine,OREar045O5KiG8P_8dePng,"Just came into this place with my GF and wow, amazing. We live a few blocks away and always passed this place walking our dogs and finally stopped in. We..."
Little Vine,OREar045O5KiG8P_8dePng,"Go here for more info about sandwich of the day: http://shoplittlevine.com/   but the short description is here:
Tues: Pastrami
Wed: Ham & Cheese
Thurs:..."
Rainbow Grocery,5NvXIkNdCCqUb235WVfMJg,"Love love this co-op grocery store! My mom bought from this place since they started in a small like garage. 

They sell lots of local produce, which I love..."
Rainbow Grocery,5NvXIkNdCCqUb235WVfMJg,"The produce and selection of products they have are 5 star but the service is absolutely horrible. The staff is mean, bitter and lazy. They make you feel as..."
Rainbow Grocery,5NvXIkNdCCqUb235WVfMJg,This Grocery Store is Vegan and Gluten Free Heaven!! They have so many different varieties of Gluten Free Breads. They also have the mini version of the GF...
Kara's Cupcakes,9rVo1Oij4zubz695kebsuA,I have had the pleasure of doing business with Kara's cupcakes for a couple of years now. Kim at the Commisary on 3rd is someone who knows how to provide...
Kara's Cupcakes,9rVo1Oij4zubz695kebsuA,"Ordered 6 Dozen cookies from Kara's cupcakes. Their website said the cookies would be individually wrapped. When they arrived, they weren't. I cannot serve..."
Kara's Cupcakes,9rVo1Oij4zubz695kebsuA,"Sweet, but not too sweet. Great service. Perfect for any occasion ! Highly recommend."
Sift Dessert Bar,R69dsC7QTTf-XwTDJawMHQ,"My favorite dessert shop in Pac Heights.  Their cupcakes are beautiful, but more importantly, they're super tasty.  

Their cake is always fresh and soft,..."
Sift Dessert Bar,R69dsC7QTTf-XwTDJawMHQ,"This is a cute little dessert place to satisfy your sweet tooth. Even though I personally don't have a sweet tooth, I still gave this place a try. One of..."
Sift Dessert Bar,R69dsC7QTTf-XwTDJawMHQ,Our sweet freak family unites often for a trip here to indulge in the amazingly-made and delicious baked goods. Always met by a cheerful smile and stacks of...
Sushi Suki,OVbF_IMHhBDi62Njm7zs9w,Really good sushi. I only had the veggie rolls so I can't say how fresh the fish is but we'll definitely be returning! Loved the mango roll!
Sushi Suki,OVbF_IMHhBDi62Njm7zs9w,"I don't leave negative reviews often, but this place needs to step up their game. There seems to be some common themes in the reviews for this place which..."
Sushi Suki,OVbF_IMHhBDi62Njm7zs9w,I had the chicken teriyaki combo box. The chicken was DEFINITELY old and frozen/refrigerated. I had a pool of oil in my teriyaki sauce....  the salad is...
Blue Bottle Coffee,lNbKeOfCMTNkoihZHqrbrg,Updated to 5 stars because of Alyssa. She was so professional with me and totally understood why I rated two stars.  Yes every company should act like her....
Blue Bottle Coffee,lNbKeOfCMTNkoihZHqrbrg,"TLDR: Great coffee, worth a drop in.
____

I came in and got an afternoon Latte. It wasn't a huge size, at $6 the price is steep but you're getting really..."
Blue Bottle Coffee,lNbKeOfCMTNkoihZHqrbrg,"I am addicted to Blue Bottle Coffee.

Simply wonderful, my top selections include the Hayes Valley Espresso, Night Light Decaf, and many of the single..."
Beretta,4KfQnlcSu4bbTqnvGdGptw,"My friend brought me her for Chorizo pizza it didn't disappoint. We came here for brunch and had to wait since this place is always packed. 

We also..."
Beretta,4KfQnlcSu4bbTqnvGdGptw,"They do not take reservations, but I think the wait is worth it compared to other restaurants.  We have only waited for a table of 2.

The pizza is pretty..."
Beretta,4KfQnlcSu4bbTqnvGdGptw,"Continued my friend's bday celebration with dinner here. It was fine but not as good as I'd hoped. 

For appetizers, ordered the walnut bread w/ burrata and..."
On the Bridge,pLZFRsn8HjVzcITHqa8Yfw,I came to read my old review of this place and was surprised to discover I hadn't reviewed it yet. An ex bf introduced me to this place and we loved coming...
On the Bridge,pLZFRsn8HjVzcITHqa8Yfw,"While waiting for our reservation elsewhere, a couple of friends and I decided to swing by here for a quick drink.
They have almost 15 flavors of their Sho..."
On the Bridge,pLZFRsn8HjVzcITHqa8Yfw,"Gritty, bitter curry that took 30 mins to come out. Listen to the other yelpers and avoid. I don't know what this was. I really don't. 

Hostess was nice...."
Peking Restaurant,_3MJz0zgTg35NZGlifqQzQ,"The reason why I constantly come back here is mainly because of three things: 

(1) They accept credit cards. 
(2) Customer service is amazing! 
(3) THEY..."
Peking Restaurant,_3MJz0zgTg35NZGlifqQzQ,I've been here for years. A lot of regulars seem to come here and they get a good amount of take out orders . The service is always friendly and Once in...
Peking Restaurant,_3MJz0zgTg35NZGlifqQzQ,"After being virtually ignored at two other Noriega restaurants [I had my 2 1/2 year old grand son with me], I stepped into Peking and had a completely..."
Monroe Residence Club,tjDBlIQmwLy_JqMj7bT_3w,"I lived at the Monroe literally 30+ years ago, when I was in my early 20s. the lobby was warm & inviting, with board games & a beautiful fireplace and the..."
Monroe Residence Club,tjDBlIQmwLy_JqMj7bT_3w,The Monroe offers a variety of rooms that haven't been remodeled since seemingly 1950. Very few of the rooms have a private bathroom with a few more...
Monroe Residence Club,tjDBlIQmwLy_JqMj7bT_3w,"Don't expect a hotel, renovated motel or something like that; don't consider its half board service as an advantage, meals are not so good; shared bath..."
Bryan's Grocery,jMEWC8hTokdYuvtAsJvoow,"Best Dungeness crabs on Christmas Eve ever!  Get in line before they open.  Even if pre-Ordered!  Boudin Blanc, fabulous chicken, and tasty salads, and..."
Bryan's Grocery,jMEWC8hTokdYuvtAsJvoow,"Decent selection of higher-end grocery products, but the products are overpriced. 

I'm sympathetic to needing to pay the rent and that it costs a lot of..."
Bryan's Grocery,jMEWC8hTokdYuvtAsJvoow,"Bryan's has been an institution in Laurel village for six decades.

And while they don't have the mega feel of most chain supermarkets what you will find..."
La Canasta,JQ1R8IfcvUil8O6T9rofPQ,"Amazing, authentic Mexican food. The owner and his wife are also incredibly sweet and very efficient when it gets busy. Will definitely be back!"
La Canasta,JQ1R8IfcvUil8O6T9rofPQ,"This was the worst Mexican food of my life. The tamale was stale, the ""salad"" was a joke, the red sauce was watered-down tomato paste--I literally wiped it..."
La Canasta,JQ1R8IfcvUil8O6T9rofPQ,Best food on earth. My favorite restaurant in the world. It tastes like heaven but with better guacamole.
The Taco Shop At Underdog's,cx6y2D1Q77R6dEqMOvnL7g,Fish taco. Wow. They are excellent. This place is small and too loud but the food is awesome. Much younger crowd. Can't beat the food and the service. Will...
The Taco Shop At Underdog's,cx6y2D1Q77R6dEqMOvnL7g,"Love this place because it's decently priced and the food is pretty good. From the looks of it you wouldn't really expect them to serve Mexican food, but..."
The Taco Shop At Underdog's,cx6y2D1Q77R6dEqMOvnL7g,"One of my go-to's in SF! Plus side, they have multiple locations. Down side, they all have different names - Nick's Taco Shop in Russian Hill and Underdogs..."
V Cafe,qqUqgHS2K20ePDQ-nJzM7w,"V Cafe is open super late on Friday and Saturday nights, which makes it perfect for folks coming to and from nearby bars and clubs who are looking for some..."
V Cafe,qqUqgHS2K20ePDQ-nJzM7w,I came to V Cafe after a long day at Bill Graham Civic Auditorium. It was probably past midnight by time I made it here and still received stellar service....
V Cafe,qqUqgHS2K20ePDQ-nJzM7w,My friends were drunk ordering the food so everything seemed pretty much the same until we asked the cashier for recommendations and went with her...
Golden Bear Trading Company,b-ylC7pGKuh4yw6l1Q1k9g,One of the few treasures in the US is Sam at the Golden Bear trading Company. Sam stokes a fire of positivity in his customers' day by providing sassy and...
Golden Bear Trading Company,b-ylC7pGKuh4yw6l1Q1k9g,"Go see Sam for life advice. Literally gave me the best advice compared to my therapist. ""Have it Sam's way if you don't like it fuck you all! :)""

Also the..."
Golden Bear Trading Company,b-ylC7pGKuh4yw6l1Q1k9g,"This place is just ok. I think people are either sold on the hype, or maybe the owner's personality - which is really hit or miss as you will notice in..."
Boudin Bakery,UCn4pqLpAdU1OjpoorA0og,My favorite bread company! Now I found your sweet little shop and I am pleased. Everyone was kind. Bread displayed like works of art. Peanut butter cookies...
Boudin Bakery,UCn4pqLpAdU1OjpoorA0og,"We had a rough day.  Dear Hubby and I had our daughter with us, who now lives in Denver.  She reported that the sourdough there is sorely lacking for true..."
Boudin Bakery,UCn4pqLpAdU1OjpoorA0og,Delicious bread and sandwiches! A great stop while in the area. We got two sandwiches and a clam chowder in a bread bowl and a loaf of cheddar jalapeño to...
Mission Hills Middle School,bUZdG27caRRlBHNpf-RyQQ,"I haven't actually had anyone attend this school, so I can't attest to the academics at all. I am reviewing the school as a location to go for a walk and..."
Mission Hills Middle School,bUZdG27caRRlBHNpf-RyQQ,So glad my parents decided to send my younger brother to MHMS! Such a wonderful school providing quiality education to each and every one of their students!...
Mission Hills Middle School,bUZdG27caRRlBHNpf-RyQQ,"Mission Hills in Castro Valley completely failed in supporting my son. Through their punitive measures, my son internalized a ""bad kid"" academic identity...."
Buena Vista Horace Mann K-8 Community School,ldJGqcB9kmRX7i0VFFmq5A,This is a great school for transitioning the languages Spanish and English it's very important in a large city for people to understand each other and have...
Buena Vista Horace Mann K-8 Community School,ldJGqcB9kmRX7i0VFFmq5A,Update: It got worse! Do not send your kids...
El Chico Produce Market #4,wmOtvQvJALyGpKjINALecg,Another great option for produce near the 24th St Mission BART & right across the street from Casa Lucas. While Casa Lucas has limes priced at 8 for $1...
El Chico Produce Market #4,wmOtvQvJALyGpKjINALecg,"El Chico here is well stacked with fresh meats/seafoods, produce, drinks, groceries, mexican pastries (3/$1), etc. (no taqueria though).  prices seem..."
El Chico Produce Market #4,wmOtvQvJALyGpKjINALecg,"One of the busiest markets along 24th St. have the freshest and colorful produce selection, a full service meat-department and grocery section for your..."
The Broadmoor,DSJiMF9I6FC173w7e8DU_A,My 94 year old mother-in-law moved from the East Coast to SF to be closer to us about 4 years ago. We researched and toured a number of retirement hotels...
The Broadmoor,DSJiMF9I6FC173w7e8DU_A,"My parents stayed here on a 1 month trial.  I think it was about $4,000 or $5,000 a month for a 2 room furnished apartment with 3 meals per day.  It's nice..."
The Broadmoor,DSJiMF9I6FC173w7e8DU_A,"Received a solicitation in the mail from Broadmoor  offering a 'complimentary lunch with tour'.
It was addressed to my father who never lived at our address..."
JapaCurry,thAbNIGH1pWMi6uPw39e1w,You can't beat this truck! The food is insanely good and the price is super affordable. Also the owner Jay is the nicest guy ever! The curry tastes so fresh...
JapaCurry,thAbNIGH1pWMi6uPw39e1w,"When my #worklife first brought me back to SF, one of the things I looked forward to the most was being able to try all of the different food trucks..."
JapaCurry,thAbNIGH1pWMi6uPw39e1w,"A decent option if you're craving Japanese curry. I go with the chicken or pork katsu, and the spicy option is ok but could be spicier. Unfair to compare to..."
Pork Store Cafe,eOCVoXsOEnbr9c89RD0UEQ,"I love this place.  I've been coming here for a long, long time and it's one of my favorite breakfast spots.  Service is always super fast and the food..."
Pork Store Cafe,eOCVoXsOEnbr9c89RD0UEQ,It's officially been a decade eating at this place! So many great meals alone and with friends. The staff is stellar; such nice people (if you following the...
Pork Store Cafe,eOCVoXsOEnbr9c89RD0UEQ,"This facility is located in a neat area of SF. I loved the soft pink color incorporated into the restaurant! Cute view of the street and other shops.

I..."
St. Francis Yacht Club,98jlX8i46-2S8u2dztJxXg,What a charming event space! Came here for an event during the nighttime and the location was absolutely amazing. The Yacht club hosts absolutely gorgeous...
St. Francis Yacht Club,98jlX8i46-2S8u2dztJxXg,"Large, private parking area. Nice grounds. Breaktaking views. Good food. Great location for networking and showing gorgeous views of the Golden Gate Bridge..."
