name,id,rating,price
Ripe Fruit School of Creative Writing,0uvOVSs19BX6CUXaYlC-zw,4.5,
Leopold's,sQavxElZ71EGMrQ1zktn8Q,4.5,$$
Trader Joe's,YfCDZdvVnqw1n_qP6U9BOQ,4.0,$$
Jolt 'n Bolt,WZED7bVvzaJ7BmcPAb_gWw,4.0,$
AFC Sushi In Safeway,0zJjxGaBobe9vX0OZFHSUQ,3.0,
Cavalli Cafe,ejAOLv4S6-s3BOwTiPZQ7Q,4.0,$
Blue Sky Restaurant,ALnTuA2qBVGwkcrwoeMYEA,4.0,$
,,,
First Baptist Church of San Francisco,74NAl710Ake_3inFqiwaDQ,4.5,
Monarch Bay Golf Club,uQyQddgwT8ywDtWTblW6gQ,3.5,
Avalon at Mission Bay,v_-uhKj3MFupbm5NZjWDOw,3.5,
Drumm Liquor & Deli,P0vM82qgihv1QD-BIxXlNg,3.0,$
Caffe Ambrosia,xLBkrh4Aie9iPCobGfFzog,4.5,$
Villa Taverna,5vAr0fMMF1BBW-ZJgr3UYg,4.5,$$$$
,,,
Twin Peaks,WV2fVK6OJfzn2BkRGpbP7A,4.5,
Good Earth Cafe,sh5emqsZCFjM67xIcp-V0A,4.5,$
,,,
Sushi Taka,wR6iIeoK_mzvwA4soE77aA,4.0,$
The Original Ghirardelli Ice Cream & Chocolate Shop,vzBSlQezq2GJkDeqBQxdtw,4.0,$$
Monroe,gipd1MKJBKnYaXtrQbbIJA,4.0,$$
,,,
,,,
Zanze's Cheesecake,8oT00ympYI-mQ8KEetQ63g,4.5,$$
Academy of Art University,-qcTsnEQSXLqaRyOaYgFFg,2.5,
San Francisco Campus for Jewish Living,_Mhu9KdI6ntRYKHGuv5gzQ,3.5,
Columbus Cafe,Ibz2bWXEU2kLjVYBtB4BPg,4.0,$
,,,
Jean Parker Elementary School,4oWUPawTmIiRRPAV2qypYw,4.5,
Kiss Seafood,USbpXRK2pFey0V24QcgXsQ,4.0,$$$$
Costco Food Court,8YMUNCAHOORxMo0aC9iHzw,3.5,$
Olivier's Butchery,SIbQGtsdK19ZAJB1YBge-g,4.5,$$
Victoria Pastry,VxtDQfBA3ECjTUO7CG1YXQ,4.0,$$
Kimpton Sir Francis Drake Hotel,kiw3B3hJnKrMDSd4TpconA,3.0,$$$
West of Pecos,ReeiGTEamR1ScmzAdH7s4A,4.0,$$
Eric Sahlin Photography,6Doa5nryEextfPfr-IHIRw,5.0,
Falletti Foods,H1LzjvrJdLpJjVIDOBOGGA,3.5,$$$
Vive La Tarte,Pp7aw9Vl_TOtdUyNHrv83Q,4.5,$$
Cotogna,HVJdo4f_6MxkM_1aCAK3NA,4.0,$$$
Inner Fog,jPjh7gXtNXTHBjVrALgUeA,4.0,$$
Street Restaurant and Bar,hnoOXDcgN4xqLOU6lplGXg,4.0,$$
Lombard Heights Market,R-yutD4tcw9Q7nVF1Ho7mw,3.5,$$$$
,,,
,,,
"The Ritz-Carlton, San Francisco",fLDCEHARDXiGYiOsHisQ5w,4.0,$$$$
Nile Cafe & Hookah Lounge,c5-kcsmTjpe_7FsDCuQEHw,3.5,$$
OptionONE Care At Home,hiUCPbMDbWGf4QDCvWjSIQ,4.0,
Chinese Immersion School at De Avila,_xaMrbOLXJtxYbDBx9n9Nw,5.0,
John Yehall Chin Elementary School,h9eyoUloo3IcXoKauV8PLQ,5.0,
Congregation Sherith Israel,hZcZAUOb-sZpVM8A6mm4VQ,4.5,
Chuck Williams Cafe,MP20ARq6dlwQMWvxi3RO8Q,4.0,
Peet's Coffee,43yq6WbtX0t46yCVO82A1Q,4.0,$
Classic Burger of Los Gatos,i5cYNXlEB8UdhVctHTBUnA,4.0,$
,,,
The Blarney Stone,Ec4Lr71PxCnWjuI7NVnWOA,4.0,$
Mifune Bistro,3EY5OUzqoUPln2IRlXvmzQ,2.5,$$
Cindy's Market,2zEgIwPvNPszWjYds6cVQA,4.5,$
Chef Marcus Rios,wE2OTzZlJ_QlEq4qQqF_cA,5.0,
Peet's Coffee,tLCTn1IMu1qUX3JAWxmf_g,3.5,$
St Vincent De Paul Church,k6Y_lfExu82CvgYjZsrTfw,3.5,
San Francisco Marriott Marquis,I7qM3f_vBtI3VC7jYK37NA,3.5,$$$
Popeyes Louisiana Kitchen,E9VtB9SlGOq_UERiQc1t8A,3.5,$
Maven,TV6jm9XQ4TA2DWD9n2vBbw,4.0,$$
AMC Metreon 16,7zsGWWRVpaex_pI4Z5WRTA,3.0,
Taste Catering and Event Planning,No_WW1J6vu4KDYKQPDo12w,5.0,
Cafe Elena,qZR0MwhFxhvWcFYNtvcO6g,3.5,$
Stanza Coffee Bar,DRbzdSEBEOkIR5p9l1Ujnw,4.0,$$
Quickly,AOCt9skWfZdpYkatiIfU3Q,2.5,$
Tommaso's,MWaeG9XhJdFzbcrSrpF6mQ,4.0,$$
Dynamo Donut & Coffee,I0UVBT1-k0LqUICRLr9l5A,4.0,$
Minnie and Lovie Ward Recreation Center,Dtv3xYEnw1r1NJ9HRrrnlw,4.5,
Sam's,U768gBDU8XM3_cr-yJxwvg,4.0,$
CPMC Pacific Campus Hospital,QlUWuvu3_4iaof1XBtDi6w,3.0,
Sushi Kazu,sZPWB4TTX06W5Ht5kv7qdg,3.5,$$
Belly Good Cafe & Crepes,V6L23CJAM9cm0zzWAhSwVA,4.5,$
Yield Wine Bar,qxaYckrMuYu1PugSY1njzA,4.5,$$
Yank Sing,SAFRM460dH7LHqYVAdoWgA,3.5,$$$
Moscone Center,wpnrmiw_ApYDmdC2b_WFRA,4.0,
Williams-Sonoma,Hc63WCGkIu2LfsC5Z98Z_A,3.0,$$$
"The Ritz-Carlton, San Francisco",fLDCEHARDXiGYiOsHisQ5w,4.0,$$$$
San Francisco Marriott Marquis,I7qM3f_vBtI3VC7jYK37NA,3.5,$$$
The Carlisle,SfI4rs9YAxwq_TNr-rSmdQ,3.0,
Tacos Peralta,eOwiuibsL1VYfEmALbwnGA,4.0,$
Coffee to the People,HZThElQfFLIqGc8ZVdRh7g,3.5,$
Portola Baptist Church,q547u5aP1ofp6HkqfxYWZw,3.5,
Toyo Sushi,qyua4Zel7mu-y0njyGAgAQ,4.0,$$
Linda's Liquor,jC3lwq-pr1RKJMRzc-kGQg,4.0,$$$$
Stratford School - Pleasanton,XJSm87Znhpg4cGYEw9dyGw,4.5,
Fatted Calf,hoZ-BYwxXSNd5gaLUFcU7Q,4.0,$$
Judah Mini-Market,2k5WL7HoRlFKt0zJSPNGDA,2.5,$$
Noe Valley Farmers Market,SZfrMWz9TJU9iZ-IXPfiSA,3.5,$$
Mazarine Coffee,asOdajhfMCSx_x60j4D42w,4.0,$$
San Francisco Zoo,EnClsPfQ3j-9triBsg3YnQ,3.5,
Farallon,4raSXRuvBH1CHawSsuJiBA,4.0,$$$
Burger King,IG7CUTV6tR9pgid3k7BAMA,2.5,$
Zuni Café,oqsu3pKpgRMGHj9QItsx0A,4.0,$$$
Diana Market No 2,AdyFXT7PeSiySYdIFmmlWw,4.0,$
Arlequin Cafe & Food To Go,BJFzN9WVqE5zUVtMdanVqQ,4.0,$$
The Ford Store - San Leandro,IRpnpQhFKfdCyXzezEnusw,3.0,
Pan-O-Rama Baking,pmqPAQMyYRckZtSwmB5PUA,4.5,$
Hog Island Oyster Co,Xg-FyjVKAN70LO4u4Z1ozg,4.5,$$
Pirro's Pizzeria,wmsSH390xs2w-32y31dGnQ,2.5,$$
William Cross Wine Merchants & Wine Bar,OjFmittxCKhOugihhAFTZg,4.5,$$
Groceries for Seniors,Ntz-0DcgBXcbW-rVVZTGqA,5.0,
Yvonne's Southern Sweets,M7oenVpkw_G0PRVRasA1zQ,4.5,$
Burma Superstar,eYXwVR4mMAjzkJnm5wneHQ,4.0,$$
Slice House By Tony Gemignani,pxvQcj1-EOeOnSXpDdmkHQ,4.0,$
,,,
Zingari Ristorante + Jazz Bar,yQ5_zQbdfiexfvDe90__KQ,3.5,$$$
On Lok Lifeways,ggf5kd52OYz79K_vPlmv9g,3.5,
,,,
Convent & Stuart Hall,xoTS5dWlSakL349V_CWxkA,4.5,
Cake Coquette,1vziY3pKZlmDkaGfcNncXw,4.5,$$
Bistro 10 UN,ncp1sJe_BCytz8_2xIIZeA,5.0,
P.F. Chang's,kl_YZfro9KaszznVE30hzQ,3.0,$$
Valencia Grocery,NIOvMXknM97yfJuTEejt6Q,4.5,$
The Clift Royal Sonesta Hotel,ZE3cfVS_8BJXp1i62Q8VrQ,3.5,$$$
Holy Name School,-YR7DBC-IcGiC88D0VPBkw,4.5,
"The Ritz-Carlton, San Francisco",fLDCEHARDXiGYiOsHisQ5w,4.0,$$$$
Muracci's Japanese Curry & Grill,7qK2Gwu0afQMtYFSJvvCqQ,4.0,$$
La Terra Bakery & Cafe,Us40r14sCpv28rDVSsGGVQ,4.0,$$
Panini,F8TmIgBbBXt7JD1Naiwktg,4.0,$
Hotel Emblem San Francisco,W0atF1jKF5wmM9AxFiwyNg,5.0,
Atelier Crenn,c3khi7kxBaA2ATUuMjtMZA,4.5,$$$$
Oak Fair Market,Zx0vVLspFEujyLyz7TSrMA,4.5,$
George Peabody Elementary School,yEMuc6ia_0-8NZ6PI2r6FA,4.0,
Peasant Pies Café & Catering,dXxqSHO-d2toIh0nUHTLAg,4.0,$
Mandalay,IPpQnGDJVApDEM5A93txtw,4.0,$$
San Tung,M0JTO3oyu6gxh1mfFjU-dA,4.0,$$
Grace Cathedral,Lk_5TXhE5q6h1vagQk8q6w,4.5,
Guadalupe Elementary School,RinuHPDSIPUNqvO7VuqlkA,3.0,
San Francisco-Marin Food Bank,srQ5Kl7595ilsuFNNULmXA,5.0,
